Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Casa Cosi Letamendi,"a 0,9 km del centro","Sants-Montjuïc, Barcelona",€ 1.541,"7,2",4 de 5,35 comentarios,https://www.booking.com/hotel/es/casa-cosi-letamendi.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=918&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081385&all_sr_blocks=216344001_377072133_0_0_0&highlighted_blocks=216344001_377072133_0_0_0&matching_block_id=216344001_377072133_0_0_0&sr_pri_blocks=216344001_377072133_0_0_0__154088&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Casa Cosi Letamendi está en pleno corazón de Barcelona y ofrece vistas a la ciudad desde el balcón. Este apartamento ofrece wifi gratis y está a 7 min a pie de Casa Batlló y a menos de 1 km de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Cozy and central apartment,"a 2,7 km del centro","Horta-Guinardó, Barcelona",€ 1.435,"9,3",4 de 5,3 comentarios,https://www.booking.com/hotel/es/cozy-and-central-apartment.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=926&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1086945601_387554954_4_0_0&highlighted_blocks=1086945601_387554954_4_0_0&matching_block_id=1086945601_387554954_4_0_0&sr_pri_blocks=1086945601_387554954_4_0_0__143500&from=searchresults#hotelTmpl,"Cozy and central apartment está en Barcelona, a 16 min a pie de Sagrada Familia y a 2,3 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 16 min a pie de Parque Güell y a 2,8 km de Casa Batlló.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha.

Paseo de Gracia está a 3,2 km del alojamiento, y Estación de metro Passeig de Gràcia está a 3,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Coqueto alojamiento cercano a la Sagrada Familia,"a 1,4 km del centro","Eixample, Barcelona",€ 1.336,"8,3",4 de 5,6 comentarios,https://www.booking.com/hotel/es/coqueto-alojamiento-cercano-a-la-sagrada-familia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=927&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=949090601_367577128_4_0_0&highlighted_blocks=949090601_367577128_4_0_0&matching_block_id=949090601_367577128_4_0_0&sr_pri_blocks=949090601_367577128_4_0_0__133635&from=searchresults#hotelTmpl,"Coqueto alojamiento cercano a la Sagrada Familia se encuentra en el barrio de Eixample, en Barcelona, cerca de Casa Batlló. Tiene terraza, wifi gratis y lavadora. Este apartamento tiene acceso a una cocina totalmente equipada.

Este apartamento de 2 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como La Pedrera, Sagrada Familia y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Casa Cosi - Sant Gervasi 3,"a 2,7 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 1.130,"7,0",4 de 5,1 comentario,https://www.booking.com/hotel/es/casa-cosi-sant-gervasi-3.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=928&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=814029702_362247710_0_0_0&highlighted_blocks=814029702_362247710_0_0_0&matching_block_id=814029702_362247710_0_0_0&sr_pri_blocks=814029702_362247710_0_0_0__113045&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Casa Cosi - Sant Gervasi 3 se encuentra en Barcelona, a 1,7 km de La Pedrera y a 2,4 km de Casa Batlló, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 1,8 km de Parque Güell y a 2,8 km de Paseo de Gracia.

El apartamento cuenta con 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con bañera o ducha, artículos de aseo gratuitos y lavadora. Se ofrece TV.

Estación de metro Passeig de Gràcia está a 2,9 km del alojamiento, y Plaza Cataluña está a 3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Hostourist@Bcn Centric Eixample,"a 1,3 km del centro","Eixample, Barcelona",€ 1.426,"7,1",4 de 5,6 comentarios externos,https://www.booking.com/hotel/es/hostourist-bcn-centric-eixample.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=929&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1054060801_377592606_6_0_0&highlighted_blocks=1054060801_377592606_6_0_0&matching_block_id=1054060801_377592606_6_0_0&sr_pri_blocks=1054060801_377592606_6_0_0__142600&from=searchresults#hotelTmpl,"Hostourist@Bcn Centric Eixample es un alojamiento muy bien ubicado en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento de 3 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
elPilar Sant Antoni,"a 1,3 km del centro","Eixample, Barcelona",€ 1.022,"9,1",3 de 5,20 comentarios,https://www.booking.com/hotel/es/sant-antoni-1.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=930&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=318998102_380648770_4_0_0&highlighted_blocks=318998102_380648770_4_0_0&matching_block_id=318998102_380648770_4_0_0&sr_pri_blocks=318998102_380648770_4_0_0__102200&from=searchresults#hotelTmpl,"ElPilar Sant Antoni se encuentra en el barrio de Eixample, en Barcelona, a 14 min a pie de Fuente Mágica de Montjuïc y a 1,6 km de Paseo de Gracia, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,8 km de Teatro Tívoli y a 2 km de Casa Batlló.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
Wittmore Hotel - Adults Only,a 1 km del centro,"Ciutat Vella, Barcelona",€ 1.984,"8,0",5 de 5,218 comentarios,https://www.booking.com/hotel/es/the-wittmore.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=931&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=177156302_177013893_0_2_0&highlighted_blocks=177156302_177013893_0_2_0&matching_block_id=177156302_177013893_0_2_0&sr_pri_blocks=177156302_177013893_0_2_0__198380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento The Wittmore - Adults Only se encuentra en Barcelona, en pleno Barrio Gótico y a 400 metros del Museo Picasso, y ofrece un patio y un jardín vertical. Hay WiFi gratuita en todas las instalaciones.

Las habitaciones son cómodas y tranquilas y están equipadas con aire acondicionado y TV de pantalla plana. Algunas tienen zona de estar, y todas cuentan con baño privado, albornoces, zapatillas y artículos de aseo de lujo.

La recepción permanece abierta las 24 horas. Hay un bar y un restaurante de cocina regional con una amplia selección de vinos locales e internacionales. Los huéspedes también pueden disfrutar de la terraza de la azotea, que incluye una piscina pequeña, solárium y bar.

Se ofrece servicio de alquiler de coches y bicicletas. El establecimiento The Wittmore - Adults Only se encuentra a 400 metros de la plaza Real y a 500 metros de la catedral de Barcelona, La Seu. El aeropuerto más cercano es el de Barcelona-El Prat, situado a 13 km."
Port IV Apart céntrico ideal grupos 12,"a 1,6 km del centro","Sants-Montjuïc, Barcelona",€ 1.305,"7,7",4 de 5,4 comentarios,https://www.booking.com/hotel/es/port-iv-apart-centrico-ideal-grupos-12.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=932&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1055004102_377690483_4_0_0&highlighted_blocks=1055004102_377690483_4_0_0&matching_block_id=1055004102_377690483_4_0_0&sr_pri_blocks=1055004102_377690483_4_0_0__130464&from=searchresults#hotelTmpl,"Port IV Apart céntrico ideal grupos 12 está en el barrio de Sants-Montjuïc, en Barcelona, a 3 km de Platja de Sant Miquel y a 18 min a pie de Fuente Mágica de Montjuïc, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,9 km de Palacio de la Música Catalana y a 1,7 km de Portal del Ángel.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV, zona de comedor y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Plaza Cataluña y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km."
precioso y amplio yate,"a 5,7 km del centro","Sants-Montjuïc, Barcelona",€ 685,"8,8",3 de 5,3 comentarios,https://www.booking.com/hotel/es/precioso-y-amplio-yate.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=933&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1083480501_381261722_2_0_0&highlighted_blocks=1083480501_381261722_2_0_0&matching_block_id=1083480501_381261722_2_0_0&sr_pri_blocks=1083480501_381261722_2_0_0__68494&from=searchresults#hotelTmpl,"Precioso y amplio yate está en Barcelona, a 4 min a pie de Platja del Fòrum y a 1,5 km de Platja de Llevant, y dispone de alojamiento con wifi gratis, aire acondicionado, terraza y zona de playa privada. Este barco está a 2,1 km de Platja del Litoral y a 5,9 km de Port Olimpic.

Hay toallas y ropa de cama en el barco.

Sagrada Familia está a 6,1 km del alojamiento, y Santa María del Mar está a 6,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km."
@Hostourist-Bcn Apartamento Fira Plaza España,"a 2,5 km del centro","Eixample, Barcelona",€ 1.371,"6,9",3 de 5,4 comentarios,https://www.booking.com/hotel/es/hostourist-bcn-apartamento-fira-plaza-espana.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=934&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1068718601_379415686_5_0_0&highlighted_blocks=1068718601_379415686_5_0_0&matching_block_id=1068718601_379415686_5_0_0&sr_pri_blocks=1068718601_379415686_5_0_0__137100&from=searchresults#hotelTmpl,"@Hostourist-Bcn Apartamento Fira Plaza España se encuentra en Barcelona, a menos de 1 km de Fuente Mágica de Montjuïc y a 9 min a pie de Estación de tren de Sants, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 2,7 km de Paseo de Gracia y a 2,7 km de Palau Sant Jordi.

El apartamento dispone de balcón, 3 dormitorios, sala de estar y cocina bien equipada.

Estación de metro Passeig de Gràcia está a 2,8 km del alojamiento, y Plaza Cataluña está a 3,1 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km del alojamiento."
Cozy Studio with Amazing Terrace near Plaza España,"a 1,9 km del centro","Sants-Montjuïc, Barcelona",€ 1.028,"9,5",4 de 5,8 comentarios,https://www.booking.com/hotel/es/cozy-studio-with-amazing-terrace-near-plaza-espana.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=935&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=759249602_373114106_2_0_0&highlighted_blocks=759249602_373114106_2_0_0&matching_block_id=759249602_373114106_2_0_0&sr_pri_blocks=759249602_373114106_2_0_0__102821&from=searchresults#hotelTmpl,"Cozy Studio with Amazing Terrace near Plaza España se encuentra en Barcelona, a 12 min a pie de Estación de tren de Sants y a 1,1 km de Fuente Mágica de Montjuïc, y ofrece wifi gratis, terraza y aire acondicionado. Este apartamento está a 2,2 km de Paseo de Gracia y a 2,3 km de Estación de metro Passeig de Gràcia.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 2,4 km del alojamiento, y Plaza Cataluña está a 2,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
"Simply Stunning - Hidden Gem, Heart Of Poble Sec","a 1,9 km del centro","Ciutat Vella, Barcelona",€ 1.437,"9,1",5 de 5,21 comentarios,https://www.booking.com/hotel/es/apartment-in-poble-sec-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=936&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=743644202_336276076_6_0_0&highlighted_blocks=743644202_336276076_6_0_0&matching_block_id=743644202_336276076_6_0_0&sr_pri_blocks=743644202_336276076_6_0_0__143749&from=searchresults#hotelTmpl,"Simply Stunning - Hidden Gem, Heart Of Poble Sec se encuentra en Barcelona, a 7 min a pie de Fuente Mágica de Montjuïc y a 3 km de Estación de tren de Sants, y ofrece alojamiento con wifi gratis, aire acondicionado y terraza. Este apartamento está a 3,3 km de Paseo de Gracia y a 3,3 km de Plaza Cataluña.

El apartamento dispone de balcón, 3 dormitorios, sala de estar y cocina bien equipada con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palau Sant Jordi, Montjuïc y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
Hotel Neri – Relais & Chateaux,"a 0,6 km del centro","Horta-Guinardó, Barcelona",€ 1.999,"9,0",3 de 5,241 comentarios,https://www.booking.com/hotel/es/nerihr.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=937&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=9043017_88492556_0_2_0&highlighted_blocks=9043017_88492556_0_2_0&matching_block_id=9043017_88492556_0_2_0&sr_pri_blocks=9043017_88492556_0_2_0__199930&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel exclusivo y elegante ocupa una casa aristocrática del siglo XVIII con vistas a una plaza apartada plaza, en el centro del Barrio Gótico. El estilo contemporáneo del hotel contrasta con los impresionantes edificios históricos de los alrededores.

El Hotel Neri está justo al lado de la catedral de la ciudad, a poca distancia del animado paseo de Las Ramblas. El encanto de época original del edificio se ha conservado y realzado gracias al sofisticado diseño interior del hotel, que combina música relajante y aromas deliciosos para crear un entorno único en esta zona antigua de ambiente evocador del centro de Barcelona.

El restaurante del hotel prepara especialidades exquisitas y el bar con terraza sirve bebidas. Los huéspedes tienen acceso a la apacible biblioteca del hotel y a la bonita terraza jardín de la azotea.

El Hotel Neri Relais & Châteaux conserva su impresionante fachada a la plaza de Sant Felip Neri y un muro de piedra del siglo XVII, que separa la zona del bar salón del restaurante. El establecimiento goza del estatus de Monumento Especial.

El Hotel Neri también ofrece apartamentos situados en un edificio clásico reformado, a pocos metros del hotel. Para más información, se recomienda consultar la descripción individual de cada apartamento."
Sagrada Familia 360,"a 2,3 km del centro","Sant Martí, Barcelona",€ 1.653,"7,7",3 de 5,4 comentarios,https://www.booking.com/hotel/es/sagrada-familia-360.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=938&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=1101001801_382945078_8_0_0&highlighted_blocks=1101001801_382945078_8_0_0&matching_block_id=1101001801_382945078_8_0_0&sr_pri_blocks=1101001801_382945078_8_0_0__165250&from=searchresults#hotelTmpl,"Sagrada Familia 360, que tiene vistas a la ciudad, dispone de alojamiento con terraza y balcón a unos 8 min a pie de Sagrada Familia. La Pedrera y Casa Batlló están a 2 km y a 2,9 km del apartamento, y hay wifi gratis.

El apartamento dispone de 4 dormitorios, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Parque Güell está a 1,9 km del alojamiento, y Paseo de Gracia está a 3,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Sant Martí Apartment by Olala Homes,"a 3,6 km del centro","Sants-Montjuïc, Barcelona",€ 1.162,"7,4",3 de 5,6 comentarios,https://www.booking.com/hotel/es/olala-sant-marti-apartment.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=939&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081394&all_sr_blocks=966688602_369142310_4_0_0&highlighted_blocks=966688602_369142310_4_0_0&matching_block_id=966688602_369142310_4_0_0&sr_pri_blocks=966688602_369142310_4_0_0__116168&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Sant Martí Apartment by Olala Homes se encuentra en Barcelona, a 2 km de Platja de Llevant y a 2 km de Playa de la Mar Bella, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2 km de Platja de la Nova Mar Bella y a 2,8 km de Sagrada Familia.

El apartamento cuenta con 4 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

Casa Batlló está a 4,1 km del alojamiento, y Museo Picasso está a 4,1 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km del alojamiento."
